Jurisdiction,Week Ending Date,State Abbreviation,Year,Week,Age Group,Number of Deaths,Time Period,Type,Suppress,Note
United States,10/03/2020,US,2020,40,25-44 years,3255,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/10/2020,US,2020,41,25-44 years,3380,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/17/2020,US,2020,42,25-44 years,3147,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/24/2020,US,2020,43,25-44 years,3089,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/31/2020,US,2020,44,25-44 years,3204,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/07/2020,US,2020,45,25-44 years,3377,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/14/2020,US,2020,46,25-44 years,3201,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/21/2020,US,2020,47,25-44 years,3221,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/28/2020,US,2020,48,25-44 years,3261,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,12/05/2020,US,2020,49,25-44 years,3152,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,12/12/2020,US,2020,50,25-44 years,3172,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,12/19/2020,US,2020,51,25-44 years,3126,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,12/26/2020,US,2020,52,25-44 years,3012,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,01/02/2021,US,2020,53,25-44 years,2857,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,01/09/2021,US,2021,1,25-44 years,2459,2021,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,01/16/2021,US,2021,2,25-44 years,2044,2021,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,01/23/2021,US,2021,3,25-44 years,1545,2021,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,01/10/2015,US,2015,1,45-64 years,11363,2015-2019,Unweighted,,
United States,01/17/2015,US,2015,2,45-64 years,11249,2015-2019,Unweighted,,
United States,01/24/2015,US,2015,3,45-64 years,10757,2015-2019,Unweighted,,
United States,01/31/2015,US,2015,4,45-64 years,10584,2015-2019,Unweighted,,
United States,02/07/2015,US,2015,5,45-64 years,10877,2015-2019,Unweighted,,
United States,02/14/2015,US,2015,6,45-64 years,10459,2015-2019,Unweighted,,
United States,02/21/2015,US,2015,7,45-64 years,10764,2015-2019,Unweighted,,
United States,02/28/2015,US,2015,8,45-64 years,10529,2015-2019,Unweighted,,
United States,03/07/2015,US,2015,9,45-64 years,10841,2015-2019,Unweighted,,
United States,03/14/2015,US,2015,10,45-64 years,10706,2015-2019,Unweighted,,
United States,03/21/2015,US,2015,11,45-64 years,10514,2015-2019,Unweighted,,
United States,03/28/2015,US,2015,12,45-64 years,10206,2015-2019,Unweighted,,
United States,04/04/2015,US,2015,13,45-64 years,10308,2015-2019,Unweighted,,
United States,04/11/2015,US,2015,14,45-64 years,10431,2015-2019,Unweighted,,
United States,04/18/2015,US,2015,15,45-64 years,10158,2015-2019,Unweighted,,
United States,04/25/2015,US,2015,16,45-64 years,10025,2015-2019,Unweighted,,
United States,05/02/2015,US,2015,17,45-64 years,10101,2015-2019,Unweighted,,
United States,05/09/2015,US,2015,18,45-64 years,10253,2015-2019,Unweighted,,
United States,05/16/2015,US,2015,19,45-64 years,10269,2015-2019,Unweighted,,
United States,05/23/2015,US,2015,20,45-64 years,9804,2015-2019,Unweighted,,
United States,05/30/2015,US,2015,21,45-64 years,9962,2015-2019,Unweighted,,
United States,06/06/2015,US,2015,22,45-64 years,9910,2015-2019,Unweighted,,
United States,06/13/2015,US,2015,23,45-64 years,10015,2015-2019,Unweighted,,
United States,06/20/2015,US,2015,24,45-64 years,10090,2015-2019,Unweighted,,
United States,06/27/2015,US,2015,25,45-64 years,10064,2015-2019,Unweighted,,
United States,07/04/2015,US,2015,26,45-64 years,10004,2015-2019,Unweighted,,
United States,07/11/2015,US,2015,27,45-64 years,9963,2015-2019,Unweighted,,
United States,07/18/2015,US,2015,28,45-64 years,9941,2015-2019,Unweighted,,
United States,07/25/2015,US,2015,29,45-64 years,9798,2015-2019,Unweighted,,
United States,08/01/2015,US,2015,30,45-64 years,9900,2015-2019,Unweighted,,
United States,08/08/2015,US,2015,31,45-64 years,9927,2015-2019,Unweighted,,
United States,08/15/2015,US,2015,32,45-64 years,9797,2015-2019,Unweighted,,
United States,08/22/2015,US,2015,33,45-64 years,9920,2015-2019,Unweighted,,
United States,08/29/2015,US,2015,34,45-64 years,9821,2015-2019,Unweighted,,
United States,09/05/2015,US,2015,35,45-64 years,9994,2015-2019,Unweighted,,
United States,09/12/2015,US,2015,36,45-64 years,9815,2015-2019,Unweighted,,
United States,09/19/2015,US,2015,37,45-64 years,9884,2015-2019,Unweighted,,
United States,09/26/2015,US,2015,38,45-64 years,9878,2015-2019,Unweighted,,
United States,10/03/2015,US,2015,39,45-64 years,9862,2015-2019,Unweighted,,
United States,10/10/2015,US,2015,40,45-64 years,10210,2015-2019,Unweighted,,
United States,10/17/2015,US,2015,41,45-64 years,9874,2015-2019,Unweighted,,
United States,10/24/2015,US,2015,42,45-64 years,9982,2015-2019,Unweighted,,
United States,10/31/2015,US,2015,43,45-64 years,10080,2015-2019,Unweighted,,
United States,11/07/2015,US,2015,44,45-64 years,10081,2015-2019,Unweighted,,
United States,11/14/2015,US,2015,45,45-64 years,10214,2015-2019,Unweighted,,
United States,11/21/2015,US,2015,46,45-64 years,10062,2015-2019,Unweighted,,
United States,11/28/2015,US,2015,47,45-64 years,10065,2015-2019,Unweighted,,
United States,12/05/2015,US,2015,48,45-64 years,10331,2015-2019,Unweighted,,
United States,12/12/2015,US,2015,49,45-64 years,10464,2015-2019,Unweighted,,
United States,12/19/2015,US,2015,50,45-64 years,10120,2015-2019,Unweighted,,
United States,12/26/2015,US,2015,51,45-64 years,10413,2015-2019,Unweighted,,
United States,01/02/2016,US,2015,52,45-64 years,10286,2015-2019,Unweighted,,
United States,01/09/2016,US,2016,1,45-64 years,10919,2015-2019,Unweighted,,
United States,01/16/2016,US,2016,2,45-64 years,10616,2015-2019,Unweighted,,
United States,01/23/2016,US,2016,3,45-64 years,10689,2015-2019,Unweighted,,
United States,01/30/2016,US,2016,4,45-64 years,10640,2015-2019,Unweighted,,
United States,02/06/2016,US,2016,5,45-64 years,10714,2015-2019,Unweighted,,
United States,02/13/2016,US,2016,6,45-64 years,10846,2015-2019,Unweighted,,
United States,02/20/2016,US,2016,7,45-64 years,10802,2015-2019,Unweighted,,
United States,02/27/2016,US,2016,8,45-64 years,10621,2015-2019,Unweighted,,
United States,03/05/2016,US,2016,9,45-64 years,11073,2015-2019,Unweighted,,
United States,03/12/2016,US,2016,10,45-64 years,11115,2015-2019,Unweighted,,
United States,03/19/2016,US,2016,11,45-64 years,11018,2015-2019,Unweighted,,
United States,03/26/2016,US,2016,12,45-64 years,10757,2015-2019,Unweighted,,
United States,04/02/2016,US,2016,13,45-64 years,10665,2015-2019,Unweighted,,
United States,04/09/2016,US,2016,14,45-64 years,10750,2015-2019,Unweighted,,
United States,04/16/2016,US,2016,15,45-64 years,10613,2015-2019,Unweighted,,
United States,04/23/2016,US,2016,16,45-64 years,10376,2015-2019,Unweighted,,
United States,04/30/2016,US,2016,17,45-64 years,10057,2015-2019,Unweighted,,
United States,05/07/2016,US,2016,18,45-64 years,10200,2015-2019,Unweighted,,
United States,05/14/2016,US,2016,19,45-64 years,10118,2015-2019,Unweighted,,
United States,05/21/2016,US,2016,20,45-64 years,10014,2015-2019,Unweighted,,
United States,05/28/2016,US,2016,21,45-64 years,9891,2015-2019,Unweighted,,
United States,06/04/2016,US,2016,22,45-64 years,10181,2015-2019,Unweighted,,
United States,06/11/2016,US,2016,23,45-64 years,10003,2015-2019,Unweighted,,
United States,06/18/2016,US,2016,24,45-64 years,9932,2015-2019,Unweighted,,
United States,06/25/2016,US,2016,25,45-64 years,9952,2015-2019,Unweighted,,
United States,07/02/2016,US,2016,26,45-64 years,10007,2015-2019,Unweighted,,
United States,07/09/2016,US,2016,27,45-64 years,10209,2015-2019,Unweighted,,
United States,07/16/2016,US,2016,28,45-64 years,9942,2015-2019,Unweighted,,
United States,07/23/2016,US,2016,29,45-64 years,9989,2015-2019,Unweighted,,
United States,07/30/2016,US,2016,30,45-64 years,10141,2015-2019,Unweighted,,
United States,08/06/2016,US,2016,31,45-64 years,10093,2015-2019,Unweighted,,
United States,08/13/2016,US,2016,32,45-64 years,10107,2015-2019,Unweighted,,
United States,08/20/2016,US,2016,33,45-64 years,9875,2015-2019,Unweighted,,
United States,08/27/2016,US,2016,34,45-64 years,9823,2015-2019,Unweighted,,
United States,09/03/2016,US,2016,35,45-64 years,9924,2015-2019,Unweighted,,
United States,09/10/2016,US,2016,36,45-64 years,10280,2015-2019,Unweighted,,
United States,09/17/2016,US,2016,37,45-64 years,9916,2015-2019,Unweighted,,
United States,09/24/2016,US,2016,38,45-64 years,9873,2015-2019,Unweighted,,
United States,10/01/2016,US,2016,39,45-64 years,10021,2015-2019,Unweighted,,
United States,10/08/2016,US,2016,40,45-64 years,10399,2015-2019,Unweighted,,
United States,10/15/2016,US,2016,41,45-64 years,10232,2015-2019,Unweighted,,
United States,10/22/2016,US,2016,42,45-64 years,10008,2015-2019,Unweighted,,
United States,10/29/2016,US,2016,43,45-64 years,10056,2015-2019,Unweighted,,
United States,11/05/2016,US,2016,44,45-64 years,10050,2015-2019,Unweighted,,
United States,11/12/2016,US,2016,45,45-64 years,10338,2015-2019,Unweighted,,
United States,11/19/2016,US,2016,46,45-64 years,10407,2015-2019,Unweighted,,
United States,11/26/2016,US,2016,47,45-64 years,10332,2015-2019,Unweighted,,
United States,12/03/2016,US,2016,48,45-64 years,10621,2015-2019,Unweighted,,
United States,12/10/2016,US,2016,49,45-64 years,10617,2015-2019,Unweighted,,
United States,12/17/2016,US,2016,50,45-64 years,10776,2015-2019,Unweighted,,
United States,12/24/2016,US,2016,51,45-64 years,10841,2015-2019,Unweighted,,
United States,12/31/2016,US,2016,52,45-64 years,10943,2015-2019,Unweighted,,
United States,01/07/2017,US,2017,1,45-64 years,11340,2015-2019,Unweighted,,
United States,01/14/2017,US,2017,2,45-64 years,11433,2015-2019,Unweighted,,
United States,01/21/2017,US,2017,3,45-64 years,10893,2015-2019,Unweighted,,
United States,01/28/2017,US,2017,4,45-64 years,10628,2015-2019,Unweighted,,
United States,02/04/2017,US,2017,5,45-64 years,10906,2015-2019,Unweighted,,
United States,02/11/2017,US,2017,6,45-64 years,11142,2015-2019,Unweighted,,
United States,02/18/2017,US,2017,7,45-64 years,10966,2015-2019,Unweighted,,
United States,02/25/2017,US,2017,8,45-64 years,10924,2015-2019,Unweighted,,
United States,03/04/2017,US,2017,9,45-64 years,10902,2015-2019,Unweighted,,
United States,03/11/2017,US,2017,10,45-64 years,10827,2015-2019,Unweighted,,
United States,03/18/2017,US,2017,11,45-64 years,10834,2015-2019,Unweighted,,
United States,03/25/2017,US,2017,12,45-64 years,10548,2015-2019,Unweighted,,
United States,04/01/2017,US,2017,13,45-64 years,10590,2015-2019,Unweighted,,
United States,04/08/2017,US,2017,14,45-64 years,10698,2015-2019,Unweighted,,
United States,04/15/2017,US,2017,15,45-64 years,10526,2015-2019,Unweighted,,
United States,04/22/2017,US,2017,16,45-64 years,10234,2015-2019,Unweighted,,
United States,04/29/2017,US,2017,17,45-64 years,10257,2015-2019,Unweighted,,
United States,05/06/2017,US,2017,18,45-64 years,10295,2015-2019,Unweighted,,
United States,05/13/2017,US,2017,19,45-64 years,10251,2015-2019,Unweighted,,
United States,05/20/2017,US,2017,20,45-64 years,10429,2015-2019,Unweighted,,
United States,05/27/2017,US,2017,21,45-64 years,9912,2015-2019,Unweighted,,
United States,06/03/2017,US,2017,22,45-64 years,10074,2015-2019,Unweighted,,
United States,06/10/2017,US,2017,23,45-64 years,10212,2015-2019,Unweighted,,
United States,06/17/2017,US,2017,24,45-64 years,10216,2015-2019,Unweighted,,
United States,06/24/2017,US,2017,25,45-64 years,10297,2015-2019,Unweighted,,
United States,07/01/2017,US,2017,26,45-64 years,10225,2015-2019,Unweighted,,
United States,07/08/2017,US,2017,27,45-64 years,10534,2015-2019,Unweighted,,
United States,07/15/2017,US,2017,28,45-64 years,10016,2015-2019,Unweighted,,
United States,07/22/2017,US,2017,29,45-64 years,9981,2015-2019,Unweighted,,
United States,07/29/2017,US,2017,30,45-64 years,9695,2015-2019,Unweighted,,
United States,08/05/2017,US,2017,31,45-64 years,9984,2015-2019,Unweighted,,
United States,08/12/2017,US,2017,32,45-64 years,10077,2015-2019,Unweighted,,
United States,08/19/2017,US,2017,33,45-64 years,10008,2015-2019,Unweighted,,
United States,08/26/2017,US,2017,34,45-64 years,9917,2015-2019,Unweighted,,
United States,09/02/2017,US,2017,35,45-64 years,10079,2015-2019,Unweighted,,
United States,09/09/2017,US,2017,36,45-64 years,10245,2015-2019,Unweighted,,
United States,09/16/2017,US,2017,37,45-64 years,10136,2015-2019,Unweighted,,
United States,09/23/2017,US,2017,38,45-64 years,10082,2015-2019,Unweighted,,
United States,09/30/2017,US,2017,39,45-64 years,10027,2015-2019,Unweighted,,
United States,10/07/2017,US,2017,40,45-64 years,10292,2015-2019,Unweighted,,
United States,10/14/2017,US,2017,41,45-64 years,10145,2015-2019,Unweighted,,
United States,10/21/2017,US,2017,42,45-64 years,10234,2015-2019,Unweighted,,
United States,10/28/2017,US,2017,43,45-64 years,9981,2015-2019,Unweighted,,
United States,11/04/2017,US,2017,44,45-64 years,10320,2015-2019,Unweighted,,
United States,11/11/2017,US,2017,45,45-64 years,10244,2015-2019,Unweighted,,
United States,11/18/2017,US,2017,46,45-64 years,10270,2015-2019,Unweighted,,
United States,11/25/2017,US,2017,47,45-64 years,10262,2015-2019,Unweighted,,
United States,12/02/2017,US,2017,48,45-64 years,10540,2015-2019,Unweighted,,
United States,12/09/2017,US,2017,49,45-64 years,10594,2015-2019,Unweighted,,
United States,12/16/2017,US,2017,50,45-64 years,10997,2015-2019,Unweighted,,
United States,12/23/2017,US,2017,51,45-64 years,11062,2015-2019,Unweighted,,
United States,12/30/2017,US,2017,52,45-64 years,11429,2015-2019,Unweighted,,
United States,01/06/2018,US,2018,1,45-64 years,12346,2015-2019,Unweighted,,
United States,01/13/2018,US,2018,2,45-64 years,12380,2015-2019,Unweighted,,
United States,01/20/2018,US,2018,3,45-64 years,11585,2015-2019,Unweighted,,
United States,01/27/2018,US,2018,4,45-64 years,11344,2015-2019,Unweighted,,
United States,02/03/2018,US,2018,5,45-64 years,11097,2015-2019,Unweighted,,
United States,02/10/2018,US,2018,6,45-64 years,11309,2015-2019,Unweighted,,
United States,02/17/2018,US,2018,7,45-64 years,11053,2015-2019,Unweighted,,
United States,02/24/2018,US,2018,8,45-64 years,10679,2015-2019,Unweighted,,
United States,03/03/2018,US,2018,9,45-64 years,10745,2015-2019,Unweighted,,
United States,03/10/2018,US,2018,10,45-64 years,10907,2015-2019,Unweighted,,
